,date,lat,lon,mask,lst,lstn,ndvi,vcr,prec
1684,2019-06-10,35.670833330137754,-120.39583332254765,5.0,,285.62,0.1806,84.0,0.046444185078144073
1685,2019-06-18,35.670833330137754,-120.39583332254765,5.0,,287.78000000000003,0.1806,84.0,0.0
1689,2019-06-02,35.67916666347034,-120.37916665588247,5.0,303.64,,0.22920000000000001,75.0,0.9447929859161377
1690,2019-06-10,35.67916666347034,-120.37916665588247,5.0,,,0.20570000000000002,75.0,0.046444185078144073
1691,2019-06-18,35.67916666347034,-120.37916665588247,5.0,,287.08,0.20570000000000002,75.0,0.0
1704,2019-06-02,35.67916666347034,-120.38749998921506,5.0,303.64,,0.22920000000000001,72.0,0.9447929859161377
1705,2019-06-10,35.67916666347034,-120.38749998921506,5.0,,,0.20570000000000002,72.0,0.046444185078144073
1706,2019-06-18,35.67916666347034,-120.38749998921506,5.0,,287.08,0.20570000000000002,72.0,0.0
1707,2019-06-02,35.67916666347034,-120.39583332254765,5.0,305.56,,0.23470000000000002,73.0,0.9447929859161377
1708,2019-06-10,35.67916666347034,-120.39583332254765,5.0,,284.40000000000003,0.2144,73.0,0.046444185078144073
1709,2019-06-18,35.67916666347034,-120.39583332254765,5.0,,287.88,0.2144,73.0,0.0
1722,2019-06-02,36.212499996755895,-118.31249998940095,5.0,,273.88,0.5006,29.0,0.21675150096416473
1723,2019-06-10,36.212499996755895,-118.31249998940095,9.0,,,0.44970000000000004,29.0,0.11080069094896317
1724,2019-06-18,36.212499996755895,-118.31249998940095,5.0,306.1,281.68,0.44970000000000004,29.0,0.2305964231491089
1749,2019-06-02,36.78749999670438,-118.64583332270442,5.0,297.34000000000003,,0.5136000000000001,68.0,0.2326938360929489
1750,2019-06-10,36.78749999670438,-118.64583332270442,5.0,,,0.4565,68.0,0.22902452945709229
1751,2019-06-18,36.78749999670438,-118.64583332270442,5.0,306.1,285.92,0.4565,68.0,0.5198590755462646
1752,2019-06-02,37.512499996639434,-120.41249998921282,5.0,306.38,,0.4707,63.0,0.0
1753,2019-06-10,37.512499996639434,-120.41249998921282,5.0,310.08,,0.5009,63.0,0.0
1754,2019-06-18,37.512499996639434,-120.41249998921282,5.0,311.76,296.66,0.5009,63.0,0.0
1758,2019-06-02,39.02083332983764,-121.60416665577273,5.0,302.64,293.1,0.6206,87.0,0.9322986602783203
1759,2019-06-10,39.02083332983764,-121.60416665577273,5.0,311.64,287.90000000000003,0.5909,87.0,0.0
1760,2019-06-18,39.02083332983764,-121.60416665577273,5.0,312.58,293.82,0.5909,87.0,0.0
1761,2019-06-02,39.02083332983764,-121.82083332241999,5.0,304.18,,0.3383,52.0,0.49610471725463867
1762,2019-06-10,39.02083332983764,-121.82083332241999,5.0,307.90000000000003,287.26,0.31020000000000003,52.0,0.0
1763,2019-06-18,39.02083332983764,-121.82083332241999,5.0,312.56,294.08,0.31020000000000003,52.0,0.0
1764,2019-06-02,39.50416666312768,-122.0041666557369,5.0,300.90000000000003,293.8,0.7120000000000001,55.0,0.21387359499931335
1765,2019-06-10,39.50416666312768,-122.0041666557369,5.0,305.28000000000003,,0.6875,55.0,0.0
1766,2019-06-18,39.50416666312768,-122.0041666557369,5.0,,296.78000000000003,0.6875,55.0,0.0
1773,2019-06-02,39.679166663112,-122.1874999890538,5.0,303.74,,0.5672,91.0,0.7180651426315308
1774,2019-06-10,39.679166663112,-122.1874999890538,5.0,314.18,,0.29610000000000003,91.0,0.0
1775,2019-06-18,39.679166663112,-122.1874999890538,5.0,,297.48,0.29610000000000003,91.0,0.0
1776,2019-06-02,39.979166663085124,-121.054166655822,5.0,296.96,,0.7226,29.0,0.0
1777,2019-06-10,39.979166663085124,-121.054166655822,5.0,302.90000000000003,,0.7170000000000001,29.0,0.0
1778,2019-06-18,39.979166663085124,-121.054166655822,5.0,,292.14,0.7170000000000001,29.0,0.0
1779,2019-06-02,39.90416666309184,-122.02083332240207,5.0,306.04,294.46,0.331,75.0,0.24429500102996826
1780,2019-06-10,39.90416666309184,-122.02083332240207,5.0,316.08,,0.2783,75.0,0.0
1781,2019-06-18,39.90416666309184,-122.02083332240207,5.0,,297.84000000000003,0.2783,75.0,0.0
1782,2019-06-02,40.13749999640427,-122.17916665572122,5.0,307.94,294.24,0.5488000000000001,64.0,0.1385890394449234
1783,2019-06-10,40.13749999640427,-122.17916665572122,5.0,313.56,,0.4691,64.0,0.0
1784,2019-06-18,40.13749999640427,-122.17916665572122,5.0,,296.5,0.4691,64.0,0.0
1791,2019-06-02,38.02083332992723,-122.11249998906052,5.0,297.38,286.98,0.17750000000000002,41.0,0.454933226108551
1792,2019-06-10,38.02083332992723,-122.11249998906052,5.0,315.6,,0.16540000000000002,41.0,0.0
1793,2019-06-18,38.02083332992723,-122.11249998906052,5.0,,290.8,0.16540000000000002,41.0,0.0
1797,2019-06-02,36.59583333005489,-119.82916665593174,5.0,311.8,291.54,0.46,53.0,0.14558354020118713
1798,2019-06-10,36.59583333005489,-119.82916665593174,5.0,308.08,,0.4178,53.0,0.06907857954502106
1799,2019-06-18,36.59583333005489,-119.82916665593174,5.0,,293.64,0.4178,53.0,0.04776959866285324
1806,2019-06-02,36.22916666342107,-118.29583332273577,5.0,298.88,277.56,0.45330000000000004,42.0,0.21675150096416473
1807,2019-06-10,36.22916666342107,-118.29583332273577,8.0,,,0.42910000000000004,42.0,0.11080069094896317
1808,2019-06-18,36.22916666342107,-118.29583332273577,5.0,310.92,282.18,0.42910000000000004,42.0,0.2305964231491089
1830,2019-06-02,34.07916666361368,-117.50416665614003,5.0,,,0.1223,0.0,0.0
1831,2019-06-10,34.07916666361368,-117.50416665614003,5.0,,295.36,0.07400000000000001,0.0,0.0
1832,2019-06-18,34.07916666361368,-117.50416665614003,5.0,313.66,290.36,0.07400000000000001,0.0,0.0
1839,2019-06-02,38.02083332992723,-122.12083332239311,5.0,297.78000000000003,286.98,0.22240000000000001,30.0,0.454933226108551
1840,2019-06-10,38.02083332992723,-122.12083332239311,5.0,313.6,,0.19490000000000002,30.0,0.0
1841,2019-06-18,38.02083332992723,-122.12083332239311,5.0,,290.34000000000003,0.19490000000000002,30.0,0.0
1854,2019-06-02,37.60416666329789,-120.51249998920386,5.0,302.96,291.76,0.7255,75.0,0.0
1855,2019-06-10,37.60416666329789,-120.51249998920386,5.0,306.90000000000003,,0.6418,75.0,0.0
1856,2019-06-18,37.60416666329789,-120.51249998920386,5.0,308.78000000000003,294.88,0.6418,75.0,0.0
1857,2019-06-02,37.5958333299653,-120.51249998920386,5.0,302.56,291.94,0.7153,78.0,0.0
1858,2019-06-10,37.5958333299653,-120.51249998920386,5.0,306.78000000000003,,0.7352000000000001,78.0,0.0
1859,2019-06-18,37.5958333299653,-120.51249998920386,5.0,309.5,294.94,0.7352000000000001,78.0,0.0
1908,2019-06-02,36.5874999967223,-119.82916665593174,5.0,311.34000000000003,291.6,0.42460000000000003,47.0,0.14558354020118713
1909,2019-06-10,36.5874999967223,-119.82916665593174,5.0,308.56,,0.5166000000000001,47.0,0.06907857954502106
1910,2019-06-18,36.5874999967223,-119.82916665593174,5.0,,293.72,0.5166000000000001,47.0,0.04776959866285324
1923,2019-06-02,32.77083333039755,-114.96249998970106,5.0,322.56,293.8,0.083,1.0,-99.0
1924,2019-06-10,32.77083333039755,-114.96249998970106,5.0,,301.32,0.0823,1.0,-99.0
1925,2019-06-18,32.77083333039755,-114.96249998970106,5.0,328.82,295.88,0.0823,1.0,-99.0
1926,2019-06-02,32.77083333039755,-114.97083332303365,5.0,322.58,293.92,0.0829,1.0,-99.0
1927,2019-06-10,32.77083333039755,-114.97083332303365,5.0,,301.22,0.0809,1.0,-99.0
1928,2019-06-18,32.77083333039755,-114.97083332303365,5.0,328.1,295.90000000000003,0.0809,1.0,-99.0
1932,2019-06-02,32.77916666373014,-114.97083332303365,5.0,322.62,293.90000000000003,0.0818,1.0,-99.0
1933,2019-06-10,32.77916666373014,-114.97083332303365,5.0,,301.36,0.0757,1.0,-99.0
1934,2019-06-18,32.77916666373014,-114.97083332303365,5.0,328.62,295.94,0.0757,1.0,-99.0
1935,2019-06-02,32.77916666373014,-114.96249998970106,5.0,322.28000000000003,293.74,0.0834,1.0,-99.0
1936,2019-06-10,32.77916666373014,-114.96249998970106,5.0,,301.48,0.0811,1.0,-99.0
1937,2019-06-18,32.77916666373014,-114.96249998970106,5.0,328.92,295.94,0.0811,1.0,-99.0
1950,2019-06-02,32.77916666373014,-114.95416665636847,5.0,321.96,293.74,0.0862,1.0,-99.0
1951,2019-06-10,32.77916666373014,-114.95416665636847,5.0,,301.48,0.0867,1.0,-99.0
1952,2019-06-18,32.77916666373014,-114.95416665636847,5.0,328.66,295.92,0.0867,1.0,-99.0
1959,2019-06-02,32.787499997062724,-114.96249998970106,5.0,322.18,293.74,0.0845,1.0,-99.0
1960,2019-06-10,32.787499997062724,-114.96249998970106,5.0,,301.6,0.0814,1.0,-99.0
1961,2019-06-18,32.787499997062724,-114.96249998970106,5.0,329.02,295.76,0.0814,1.0,-99.0
1962,2019-06-02,32.787499997062724,-114.95416665636847,5.0,321.82,293.74,0.08560000000000001,1.0,-99.0
1963,2019-06-10,32.787499997062724,-114.95416665636847,5.0,,301.28000000000003,0.0826,1.0,-99.0
1964,2019-06-18,32.787499997062724,-114.95416665636847,5.0,328.78000000000003,295.64,0.0826,1.0,-99.0
1968,2019-06-02,32.787499997062724,-114.97083332303365,5.0,322.58,294.1,0.08360000000000001,1.0,-99.0
1969,2019-06-10,32.787499997062724,-114.97083332303365,5.0,,301.40000000000003,0.07970000000000001,1.0,-99.0
1970,2019-06-18,32.787499997062724,-114.97083332303365,5.0,329.28000000000003,295.76,0.07970000000000001,1.0,-99.0
1977,2019-06-02,32.79583333039531,-114.9374999897033,5.0,321.78000000000003,,0.0771,1.0,-99.0
1978,2019-06-10,32.79583333039531,-114.9374999897033,5.0,,301.32,0.0877,1.0,-99.0
1979,2019-06-18,32.79583333039531,-114.9374999897033,5.0,328.76,295.66,0.0877,1.0,-99.0
1980,2019-06-02,32.79583333039531,-114.94583332303588,5.0,321.78000000000003,,0.0771,1.0,-99.0
1981,2019-06-10,32.79583333039531,-114.94583332303588,5.0,,301.32,0.0877,1.0,-99.0
1982,2019-06-18,32.79583333039531,-114.94583332303588,5.0,328.76,295.66,0.0877,1.0,-99.0
1995,2019-06-02,32.79583333039531,-114.95416665636847,5.0,321.74,,0.08800000000000001,1.0,-99.0
1996,2019-06-10,32.79583333039531,-114.95416665636847,5.0,,301.26,0.0829,1.0,-99.0
1997,2019-06-18,32.79583333039531,-114.95416665636847,5.0,328.76,295.68,0.0829,1.0,-99.0
1998,2019-06-02,32.79583333039531,-114.96249998970106,5.0,322.1,,0.08660000000000001,1.0,-99.0
1999,2019-06-10,32.79583333039531,-114.96249998970106,5.0,,301.88,0.082,1.0,-99.0
2000,2019-06-18,32.79583333039531,-114.96249998970106,5.0,328.82,295.66,0.082,1.0,-99.0
2007,2019-06-02,32.8041666637279,-114.9374999897033,5.0,321.82,,0.0732,1.0,-99.0
2008,2019-06-10,32.8041666637279,-114.9374999897033,5.0,,301.2,0.0863,1.0,-99.0
2009,2019-06-18,32.8041666637279,-114.9374999897033,5.0,328.42,295.86,0.0863,1.0,-99.0
2010,2019-06-02,32.8041666637279,-114.94583332303588,5.0,321.62,,0.0879,1.0,-99.0
2011,2019-06-10,32.8041666637279,-114.94583332303588,5.0,,301.42,0.0872,1.0,-99.0
2012,2019-06-18,32.8041666637279,-114.94583332303588,5.0,328.48,295.86,0.0872,1.0,-99.0
2031,2019-06-02,32.812499997060485,-114.94583332303588,5.0,321.56,,0.0847,2.0,-99.0
2032,2019-06-10,32.812499997060485,-114.94583332303588,5.0,,301.34000000000003,0.0823,2.0,-99.0
2033,2019-06-18,32.812499997060485,-114.94583332303588,5.0,328.36,295.6,0.0823,2.0,-99.0
2034,2019-06-02,32.812499997060485,-114.9374999897033,5.0,321.66,,0.08460000000000001,2.0,-99.0
2035,2019-06-10,32.812499997060485,-114.9374999897033,5.0,,300.92,0.0876,2.0,-99.0
2036,2019-06-18,32.812499997060485,-114.9374999897033,5.0,328.44,295.62,0.0876,2.0,-99.0
2037,2019-06-02,32.8041666637279,-114.95416665636847,5.0,321.5,,0.0901,1.0,-99.0
2038,2019-06-10,32.8041666637279,-114.95416665636847,5.0,,301.38,0.08410000000000001,1.0,-99.0
2039,2019-06-18,32.8041666637279,-114.95416665636847,5.0,328.6,295.76,0.08410000000000001,1.0,-99.0
2046,2019-06-02,32.812499997060485,-114.95416665636847,5.0,321.52,,0.0826,1.0,-99.0
2047,2019-06-10,32.812499997060485,-114.95416665636847,5.0,,301.56,0.0811,1.0,-99.0
2048,2019-06-18,32.812499997060485,-114.95416665636847,5.0,328.54,295.64,0.0811,1.0,-99.0
2052,2019-06-02,32.57083333041547,-116.57083332289031,,,,,,0.0
2053,2019-06-10,32.57083333041547,-116.57083332289031,,,,,,0.0
2054,2019-06-18,32.57083333041547,-116.57083332289031,,,,,,0.0
2055,2019-06-02,33.329166663680866,-117.40416665614899,5.0,,,0.4937,80.0,-99.0
2056,2019-06-10,33.329166663680866,-117.40416665614899,5.0,,288.02,0.40790000000000004,80.0,-99.0
2057,2019-06-18,33.329166663680866,-117.40416665614899,5.0,,,0.40790000000000004,80.0,-99.0
2058,2019-06-02,33.329166663680866,-117.3958333228164,5.0,,,0.45640000000000003,78.0,-99.0
2059,2019-06-10,33.329166663680866,-117.3958333228164,5.0,,287.94,0.335,78.0,-99.0
2060,2019-06-18,33.329166663680866,-117.3958333228164,5.0,,,0.335,78.0,-99.0
2061,2019-06-02,33.33749999701345,-117.40416665614899,5.0,,,0.45120000000000005,80.0,-99.0
2062,2019-06-10,33.33749999701345,-117.40416665614899,5.0,,287.92,0.373,80.0,-99.0
2063,2019-06-18,33.33749999701345,-117.40416665614899,5.0,,,0.373,80.0,-99.0
2064,2019-06-02,33.34583333034604,-117.3958333228164,5.0,,,0.4637,80.0,-99.0
2065,2019-06-10,33.34583333034604,-117.3958333228164,5.0,,288.12,0.3748,80.0,-99.0
2066,2019-06-18,33.34583333034604,-117.3958333228164,5.0,,,0.3748,80.0,-99.0
2067,2019-06-02,33.745833330310205,-117.01249998951741,5.0,,,0.2881,42.0,0.0
2068,2019-06-10,33.745833330310205,-117.01249998951741,5.0,,294.48,0.24380000000000002,42.0,0.0
2069,2019-06-18,33.745833330310205,-117.01249998951741,5.0,317.24,289.24,0.24380000000000002,42.0,0.0
2070,2019-06-02,34.004166663620396,-117.3374999894883,5.0,,,0.1438,19.0,0.0
2071,2019-06-10,34.004166663620396,-117.3374999894883,5.0,,296.3,0.158,19.0,0.0
2072,2019-06-18,34.004166663620396,-117.3374999894883,5.0,313.06,290.2,0.158,19.0,0.0
2073,2019-06-02,34.09583333027885,-117.38749998948381,5.0,,,0.1328,10.0,0.0
2074,2019-06-10,34.09583333027885,-117.38749998948381,5.0,,295.26,0.2316,10.0,0.0
2075,2019-06-18,34.09583333027885,-117.38749998948381,5.0,314.02,290.1,0.2316,10.0,0.0
2097,2019-06-02,36.17916666342555,-119.10416665599669,5.0,308.88,290.58,0.5947,79.0,0.38113588094711304
2098,2019-06-10,36.17916666342555,-119.10416665599669,5.0,312.58,,0.5860000000000001,79.0,0.0
2099,2019-06-18,36.17916666342555,-119.10416665599669,5.0,314.28000000000003,,0.5860000000000001,79.0,0.3813024163246155
2100,2019-06-02,36.48749999673126,-119.23749998931808,5.0,313.7,,0.2785,81.0,0.19429126381874084
2101,2019-06-10,36.48749999673126,-119.23749998931808,5.0,317.46,,0.3028,81.0,0.0
2102,2019-06-18,36.48749999673126,-119.23749998931808,5.0,320.22,,0.3028,81.0,0.43172788619995117
2103,2019-06-02,36.495833330063846,-119.2291666559855,5.0,313.78000000000003,,0.5354,85.0,0.19429126381874084
2104,2019-06-10,36.495833330063846,-119.2291666559855,5.0,317.08,,0.3708,85.0,0.0
2105,2019-06-18,36.495833330063846,-119.2291666559855,5.0,319.54,,0.3708,85.0,0.43172788619995117
2109,2019-06-02,36.36249999674246,-119.81249998926657,5.0,308.66,290.74,0.4141,79.0,0.2071007788181305
2110,2019-06-10,36.36249999674246,-119.81249998926657,5.0,313.6,,0.6151,79.0,0.07951562106609344
2111,2019-06-18,36.36249999674246,-119.81249998926657,5.0,,294.34000000000003,0.6151,79.0,0.0
2112,2019-06-02,36.420833330070565,-119.78749998926881,5.0,309.36,291.02,0.5475,82.0,0.14558354020118713
2113,2019-06-10,36.420833330070565,-119.78749998926881,5.0,315.64,,0.602,82.0,0.06907857954502106
2114,2019-06-18,36.420833330070565,-119.78749998926881,5.0,,295.54,0.602,82.0,0.04776959866285324
2121,2019-06-02,37.52916666330461,-120.72083332251853,5.0,305.2,292.78000000000003,0.6493,79.0,0.0
2122,2019-06-10,37.52916666330461,-120.72083332251853,5.0,307.78000000000003,,0.64,79.0,0.0
2123,2019-06-18,37.52916666330461,-120.72083332251853,5.0,310.74,295.34000000000003,0.64,79.0,0.30400025844573975
2124,2019-06-02,37.52916666330461,-120.72916665585112,5.0,307.68,292.78000000000003,0.4979,72.0,0.0
2125,2019-06-10,37.52916666330461,-120.72916665585112,5.0,310.0,,0.5035000000000001,72.0,0.0
2126,2019-06-18,37.52916666330461,-120.72916665585112,5.0,311.68,295.36,0.5035000000000001,72.0,0.30400025844573975
2130,2019-06-02,37.52916666330461,-120.7374999891837,5.0,307.76,292.7,0.5453,78.0,0.0
2131,2019-06-10,37.52916666330461,-120.7374999891837,5.0,313.68,,0.5834,78.0,0.0
2132,2019-06-18,37.52916666330461,-120.7374999891837,5.0,312.92,295.44,0.5834,78.0,0.30400025844573975
2133,2019-06-02,37.637499996628236,-121.77916665575705,5.0,302.88,,0.3835,85.0,0.3035140633583069
2134,2019-06-10,37.637499996628236,-121.77916665575705,5.0,316.66,,0.35100000000000003,85.0,0.13419927656650543
2135,2019-06-18,37.637499996628236,-121.77916665575705,5.0,312.96,291.02,0.35100000000000003,85.0,0.0
2136,2019-06-02,38.987499996507296,-121.94583332240879,5.0,303.5,,0.2472,68.0,0.13935524225234985
2137,2019-06-10,38.987499996507296,-121.94583332240879,5.0,301.52,,0.2943,68.0,0.0
2138,2019-06-18,38.987499996507296,-121.94583332240879,5.0,,296.0,0.2943,68.0,0.0
2139,2019-06-02,38.987499996507296,-121.95416665574137,5.0,303.48,,0.605,45.0,0.13935524225234985
2140,2019-06-10,38.987499996507296,-121.95416665574137,5.0,298.18,288.16,0.6066,45.0,0.0
2141,2019-06-18,38.987499996507296,-121.95416665574137,5.0,,295.08,0.6066,45.0,0.0
2148,2019-06-02,39.82916666309856,-122.05416665573242,5.0,302.42,293.82,0.6568,66.0,0.362812876701355
2149,2019-06-10,39.82916666309856,-122.05416665573242,5.0,312.44,289.12,0.7019000000000001,66.0,0.0
2150,2019-06-18,39.82916666309856,-122.05416665573242,5.0,,295.88,0.7019000000000001,66.0,0.0
2151,2019-06-02,40.1208333297391,-122.04583332239983,5.0,309.3,,0.3673,70.0,0.24429500102996826
2152,2019-06-10,40.1208333297391,-122.04583332239983,5.0,321.82,292.86,0.33530000000000004,70.0,0.0
2153,2019-06-18,40.1208333297391,-122.04583332239983,5.0,,298.76,0.33530000000000004,70.0,0.0
2154,2019-06-02,40.13749999640427,-122.07083332239759,5.0,308.1,,0.3527,74.0,0.10536763072013855
2155,2019-06-10,40.13749999640427,-122.07083332239759,5.0,320.62,293.98,0.34290000000000004,74.0,0.0
2156,2019-06-18,40.13749999640427,-122.07083332239759,5.0,,297.98,0.34290000000000004,74.0,0.0
2157,2019-06-02,40.14583332973686,-122.07083332239759,5.0,307.52,,0.3663,81.0,0.10536763072013855
2158,2019-06-10,40.14583332973686,-122.07083332239759,5.0,319.84000000000003,294.36,0.32080000000000003,81.0,0.0
2159,2019-06-18,40.14583332973686,-122.07083332239759,5.0,,298.66,0.32080000000000003,81.0,0.0
2160,2019-06-02,40.13749999640427,-122.17083332238863,5.0,305.04,293.90000000000003,0.7377,78.0,0.1385890394449234
2161,2019-06-10,40.13749999640427,-122.17083332238863,5.0,314.62,,0.746,78.0,0.0
2162,2019-06-18,40.13749999640427,-122.17083332238863,5.0,,296.48,0.746,78.0,0.0
2178,2019-06-02,36.48749999673126,-119.24583332265067,5.0,313.72,291.7,0.3337,87.0,0.19429126381874084
2179,2019-06-10,36.48749999673126,-119.24583332265067,5.0,317.04,,0.3724,87.0,0.0
2180,2019-06-18,36.48749999673126,-119.24583332265067,5.0,318.86,293.18,0.3724,87.0,0.43172788619995117
2181,2019-06-02,37.73749999661928,-121.88749998908068,5.0,300.94,,0.4146,86.0,0.2460802048444748
2182,2019-06-10,37.73749999661928,-121.88749998908068,9.0,317.44,,0.2596,86.0,0.14649096131324768
2183,2019-06-18,37.73749999661928,-121.88749998908068,5.0,313.16,287.76,0.2596,86.0,0.0
2202,2019-06-02,35.52083333015119,-119.23749998931808,5.0,308.24,,0.652,74.0,0.2768162488937378
2203,2019-06-10,35.52083333015119,-119.23749998931808,5.0,309.1,289.1,0.6057,74.0,0.0
2204,2019-06-18,35.52083333015119,-119.23749998931808,5.0,312.72,,0.6057,74.0,0.09286237508058548
2205,2019-06-02,34.36249999692163,-116.85416665619826,5.0,315.24,287.26,0.20320000000000002,33.0,0.0
2206,2019-06-10,34.36249999692163,-116.85416665619826,8.0,,291.7,0.2225,33.0,0.0
2207,2019-06-18,34.36249999692163,-116.85416665619826,5.0,320.56,292.62,0.2225,33.0,0.0
2214,2019-06-02,37.587499996632715,-120.51249998920386,5.0,303.26,291.24,0.7226,75.0,0.0
2215,2019-06-10,37.587499996632715,-120.51249998920386,5.0,310.74,,0.7241000000000001,75.0,0.0
2216,2019-06-18,37.587499996632715,-120.51249998920386,5.0,310.22,294.48,0.7241000000000001,75.0,0.0
2241,2019-06-02,36.45416666340091,-119.76249998927105,5.0,310.46,291.04,0.2513,70.0,0.14558354020118713
2242,2019-06-10,36.45416666340091,-119.76249998927105,5.0,318.52,,0.2641,70.0,0.06907857954502106
2243,2019-06-18,36.45416666340091,-119.76249998927105,5.0,,294.34000000000003,0.2641,70.0,0.04776959866285324
2247,2019-06-02,36.08749999676709,-120.07083332257676,5.0,305.84000000000003,290.40000000000003,0.5741,79.0,0.43108418583869934
